time,seconds_elapsed,z,y,x
1713016037059098000,0.06909814453125,0.11545353382825851,-0.025045474991202354,-0.022143865004181862
1713016037076455200,0.086455078125,0.11911872029304504,0.005039638374000788,-0.07437284290790558
1713016037093813800,0.103813720703125,0.11575896292924881,0.0025961773935705423,-0.09498954564332962
1713016037111175700,0.12117578125,0.09636399149894714,-0.01817324012517929,-0.08659014850854874
1713016037128544800,0.138544677734375,0.07559457421302795,-0.041233405470848083,-0.062460970133543015
1713016037145899300,0.155899169921875,0.043676864355802536,-0.042760565876960754,-0.027641652151942253
1713016037163290000,0.1732900390625,0.010079276748001575,0.0064140851609408855,-0.008704829961061478
1713016037180608800,0.19060888671875,-0.01114829070866108,0.05207626149058342,-0.011301007121801376
1713016037197969000,0.207968994140625,-0.01237002108246088,0.055741455405950546,-0.012522737495601177
1713016037215338200,0.225338134765625,-0.01710422709584236,0.019394971430301666,0.006872233934700489
1713016037232710400,0.24271044921875,-0.02733621932566166,-0.06750060617923737,0.036041051149368286
1713016037250074600,0.26007470703125,-0.02229658141732216,-0.12278391420841217,0.06887505948543549
1713016037267431700,0.277431640625,-0.0006108652451075613,-0.2926044464111328,0.1638645976781845
1713016037284792000,0.2947919921875,0.03039054572582245,-0.5067127346992493,0.3778201639652252
1713016037302152000,0.31215185546875,0.06154467165470123,-0.8028296232223511,0.6682865619659424
1713016037319511000,0.329510986328125,0.10842858254909515,-1.2893837690353394,0.897513747215271
1713016037336873200,0.346873291015625,0.10186178237199783,-1.4414892196655273,0.849255383014679
1713016037354239200,0.3642392578125,0.12049316614866257,-1.324813961982727,0.3246748745441437
1713016037371594800,0.3815947265625,0.03985895588994026,-0.4856378734111786,-0.40103304386138916
1713016037396035800,0.406035888671875,-0.13041973114013672,1.3197743892669678,-1.1925616264343262
1713016037412826000,0.422826171875,-0.19058994948863983,1.6218472719192505,-1.0009026527404785
1713016037430186500,0.4401865234375,-0.1586722433567047,1.140485405921936,-0.40622538328170776
1713016037447544300,0.45754443359375,-0.0659734457731247,0.31871894001960754,0.25534167885780334
1713016037464907500,0.474907470703125,0.05009094998240471,-0.2736676335334778,0.5908594131469727
1713016037482259200,0.49225927734375,0.16951510310173035,-0.46150869131088257,0.4657847583293915
1713016037499603000,0.50960302734375,0.19104810059070587,-0.28649580478668213,0.11743884533643723
1713016037516967700,0.5269677734375,0.1414152979850769,0.013591751456260681,-0.17088955640792847
1713016037534326800,0.544326904296875,0.06368270516395569,0.1846340149641037,-0.22082778811454773
1713016037551687400,0.5616875,-0.019547687843441963,0.2816088795661926,-0.060322944074869156
1713016037569047800,0.5790478515625,-0.0708603709936142,0.2561052441596985,0.1609629988670349
1713016037586408700,0.59640869140625,-0.09346238523721695,0.08903361111879349,0.266184538602829
1713016037603768800,0.613768798828125,-0.10842858254909515,-0.040164388716220856,0.22937989234924316
1713016037621129500,0.63112939453125,-0.10384709388017654,-0.08231408894062042,0.08765916526317596
1713016037638490400,0.648490478515625,-0.12324206531047821,-0.05115996301174164,-0.08888089656829834
1713016037655849500,0.665849365234375,-0.13500121235847473,-0.020311269909143448,-0.21853704750537872
1713016037673215000,0.683215087890625,-0.10980302840471268,-0.05467243865132332,-0.23976461589336395
1713016037690569500,0.700569580078125,-0.05665775015950203,-0.1498146951198578,-0.1690569519996643
1713016037707925800,0.71792578125,-0.009010262787342072,-0.28328874707221985,-0.07651086896657944
1713016037725292800,0.735292724609375,0.02672535367310047,-0.31642818450927734,-0.04108068719506264
1713016037742651400,0.7526513671875,0.03329215571284294,-0.23609942197799683,-0.051770828664302826
1713016037760010800,0.7700107421875,0.007635815534740686,-0.03894266113638878,-0.09193521738052368
1713016037777371400,0.787371337890625,-0.012675453908741474,0.2177734673023224,-0.1287398487329483
1713016037794732800,0.80473291015625,-0.015882495790719986,0.38957929611206055,-0.10491610318422318
1713016037812092700,0.8220927734375,-0.016340645030140877,0.4225660264492035,-0.013591751456260681
1713016037829456100,0.8394560546875,-0.0006108652451075613,0.3602577745914459,0.09666942805051804
1713016037846813200,0.856813232421875,0.02367102913558483,0.27809640765190125,0.16340644657611847
1713016037864175400,0.87417529296875,0.047800205647945404,0.21242839097976685,0.15775595605373383
1713016037881533000,0.891532958984375,0.07208210229873657,0.19364428520202637,0.09682214260101318
1713016037898907100,0.9089072265625,0.08918632566928864,0.21960605680942535,0.046731192618608475
1713016037916268800,0.926268798828125,0.09773843735456467,0.2773328125476837,0.02626720629632473
1713016037933608200,0.943608154296875,0.08307767659425735,0.26908615231513977,0.014049900695681572
1713016037950985500,0.9609853515625,0.06322455406188965,0.1511891484260559,0.012522737495601177
1713016037968345900,0.978345947265625,0.04566217586398125,0.015118914656341076,0.019394971430301666
1713016037985706500,0.99570654296875,0.03237585723400116,-0.1371392458677292,0.03634648025035858
1713016038003063000,1.01306298828125,0.014508049935102463,-0.2756529450416565,0.062460970133543015
1713016038020427000,1.030427001953125,0.0039706239476799965,-0.3927863538265228,0.06994406878948212
1713016038037779700,1.04777978515625,0.021532999351620674,-0.44745880365371704,0.051312681287527084
1713016038055148000,1.06514794921875,0.03039054572582245,-0.3978259861469269,0.04993823543190956
1713016038072508200,1.082508056640625,0.020463986322283745,-0.31444287300109863,0.04352414980530739
1713016038089868800,1.099868896484375,0.013591751456260681,-0.20693060755729675,0.020922135561704636
1713016038107229200,1.117229248046875,-0.008704829961061478,-0.11942415684461594,-0.01038470957428217
1713016038124585000,1.1345849609375,-0.03787364438176155,-0.048105638474226,-0.06261368840932846
1713016038141939700,1.151939697265625,-0.06536258012056351,0.030085112899541855,-0.12232576310634613
1713016038159315500,1.1693154296875,-0.07192938029766083,0.11728613078594208,-0.14034628868103027
1713016038176670700,1.186670654296875,-0.06001751124858856,0.1443169116973877,-0.11499538272619247
1713016038194031000,1.204031005859375,-0.021074850112199783,0.10201449692249298,-0.0679587572813034
1713016038211381200,1.22138134765625,0.012522737495601177,0.04398229718208313,-0.003817907767370343
1713016038228752000,1.238751953125,0.031612277030944824,-0.006872233934700489,0.04214970022439957
1713016038246109700,1.256109619140625,0.032681290060281754,0.011453723534941673,0.02626720629632473
1713016038263472600,1.27347265625,0.029626963660120964,0.07971791177988052,-0.009926560334861279
1713016038280835800,1.2908359375,0.03588833287358284,0.18356500566005707,-0.008704829961061478
1713016038298193400,1.308193359375,0.05772676691412926,0.26771169900894165,0.024587325751781464
1713016038315554000,1.325553955078125,0.06261368840932846,0.3384193480014801,0.038179077208042145
1713016038332904200,1.342904296875,0.05497787147760391,0.4236350357532501,0.04902193695306778
1713016038350274600,1.360274658203125,0.058337632566690445,0.5322163701057434,0.08231408894062042
1713016038367635000,1.377635009765625,0.05665775015950203,0.6777549982070923,0.13897185027599335
1713016038384995600,1.39499560546875,0.04489859566092491,0.8396342992782593,0.19624045491218567
1713016038402351000,1.41235107421875,0.04153883829712868,0.997237503528595,0.20845776796340942
1713016038419716400,1.42971630859375,0.03390302136540413,1.17240309715271,0.1872301995754242
1713016038437081600,1.44708154296875,0.036041051149368286,1.2852604389190674,0.16081027686595917
1713016038454436900,1.464436767578125,0.06490442901849747,1.3400856256484985,0.13897185027599335
1713016038471797500,1.481797607421875,0.09239336848258972,1.5303701162338257,0.11652254313230515
1713016038489158100,1.499158203125,0.10094548016786575,1.8493945598602295,0.11484266817569733
1713016038506518300,1.516518310546875,0.13454307615756989,2.2157609462738037,0.16539175808429718
1713016038523878700,1.533878662109375,0.154396191239357,2.4908030033111572,0.24358251690864563
1713016038541239000,1.551239013671875,0.21563543379306793,2.8095219135284424,0.3442225754261017
1713016038558599700,1.568599609375,0.2952006161212921,3.0579915046691895,0.4902193546295166
1713016038575959800,1.585959716796875,0.36682456731796265,3.3066136837005615,0.6171266436576843
1713016038593320200,1.6033203125,0.39446622133255005,3.5778377056121826,0.6192646622657776
1713016038610673400,1.62067333984375,0.40882155299186707,3.7693440914154053,0.46639561653137207
1713016038628041200,1.638041259765625,0.4499022662639618,4.001014709472656,0.2984076738357544
1713016038645400000,1.655400146484375,0.49296826124191284,4.221384048461914,0.2093740701675415
1713016038662761700,1.67276171875,0.4738787114620209,4.434423446655273,0.1742493063211441
1713016038680123600,1.69012353515625,0.3640756905078888,4.566370487213135,0.16172657907009125
1713016038697482500,1.707482421875,0.21334469318389893,4.719086647033691,0.25702154636383057
1713016038714843400,1.724843505859375,0.10537425428628922,4.835456371307373,0.4337143301963806
1713016038732192800,1.74219287109375,0.0429132841527462,4.8027753829956055,0.6427829265594482
1713016038749564200,1.759564208984375,0.04612032696604729,4.6969428062438965,0.7464773058891296
1713016038766926800,1.7769267578125,0.09483683109283447,4.6970953941345215,0.6348416805267334
1713016038784284700,1.79428466796875,0.1774563491344452,4.882340431213379,0.34636059403419495
