time,seconds_elapsed,z,y,x
1742841390124464000,0.161464111328125,0.0846860259771347,-0.07350108027458191,-0.05991935729980469
1742841390134455000,0.171455078125,0.10386022180318832,-0.06071828305721283,-0.06204982474446297
1742841390144447500,0.181447509765625,0.1283605843782425,-0.04047885537147522,-0.06311506032943726
1742841390154441500,0.19144140625,0.1603175699710846,-0.02236989326775074,-0.05991935729980469
1742841390164436500,0.2014365234375,0.19333979487419128,-0.02236989326775074,-0.04926702752709389
1742841390174432500,0.2114326171875,0.2231663167476654,-0.02236989326775074,-0.03541899845004082
1742841390184429300,0.22142919921875,0.25086238980293274,-0.01384802907705307,-0.020505735650658607
1742841390194425900,0.23142578125,0.2742975056171417,-0.0010652330238372087,0.0007989247678779066
1742841390204419800,0.241419921875,0.2870802879333496,0.02343512699007988,0.023168819025158882
1742841390214408200,0.251408203125,0.29134124517440796,0.05645735189318657,0.028494983911514282
1742841390224396800,0.261396728515625,0.2870802879333496,0.06604444980621338,0.012516488321125507
1742841390234385400,0.271385498046875,0.2785584330558777,0.05858781561255455,-0.019440501928329468
1742841390244373800,0.281373779296875,0.264710396528244,0.04580501839518547,-0.05352795869112015
1742841390254362400,0.2913623046875,0.245536208152771,0.0426093190908432,-0.0790935531258583
1742841390264350700,0.301350830078125,0.22423155605793,0.05006595328450203,-0.08548495173454285
1742841390274339300,0.31133935546875,0.2114487588405609,0.06178351491689682,-0.0695064514875412
1742841390284327700,0.32132763671875,0.20399212837219238,0.06071828305721283,-0.03648423030972481
1742841390294301000,0.331301025390625,0.1816222369670868,0.05432688444852829,0.008255556225776672
1742841390304274700,0.341274658203125,0.15392617881298065,0.04367455467581749,0.05938674136996269
1742841390314250200,0.351250244140625,0.12303441762924194,0.0319569893181324,0.09880036115646362
1742841390324228000,0.36122802734375,0.0964035913348198,0.03089175745844841,0.12543119490146637
1742841390334208300,0.371208251953125,0.07722939550876617,0.04473978653550148,0.13714875280857086
